id,run,node_name,location,modem_name,mcc,country,iso_code,rat,rat_name,operator_anon
17443,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
17558,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
17760,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
17768,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
18830,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
18832,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
18891,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
18893,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
18905,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
19037,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
19115,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
19124,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
19165,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
19958,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
19959,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
19961,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20118,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20154,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20190,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20226,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20262,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20298,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20334,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20370,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20406,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20442,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
20482,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
20839,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
20866,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
20893,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
20920,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
20947,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
20974,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
22797,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
22798,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
22799,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
22970,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
22993,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
23167,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
23190,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
23226,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op B
23249,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
23571,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op B
17560,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
17770,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
18829,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
18890,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
18904,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19038,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19123,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19164,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19650,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19732,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19734,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19736,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19739,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19740,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
19742,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20109,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20145,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20181,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20217,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20253,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20289,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20325,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20361,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20397,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
20433,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
22297,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
22298,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
22299,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
22300,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
22301,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
22982,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23118,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23119,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23120,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23121,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23122,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23123,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23124,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23125,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23126,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23127,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23179,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23238,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
23560,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G,Op B
17377,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17549,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17551,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17552,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17555,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17685,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17764,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
18820,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
18884,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
18898,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
19044,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
19117,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
19158,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
19659,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
19918,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
19957,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20110,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20146,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20182,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20218,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20254,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20290,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20326,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20362,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20398,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
20434,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
22983,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
23180,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
23239,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
23561,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op B
17564,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
17772,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
18894,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
18908,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
19035,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
19138,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20503,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20572,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20752,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20779,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20806,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20833,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20860,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20887,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20914,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20941,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20968,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
20995,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
23208,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
23267,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
23589,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M,Op B
17378,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17435,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17439,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17445,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17446,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17566,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17773,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
18819,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
18835,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
18896,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
18910,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
19034,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
19125,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20497,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20529,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20566,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20746,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20773,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20800,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20827,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20854,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20881,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20908,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20935,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20962,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
20989,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
23003,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
23200,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
23259,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
23581,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT,Op B
17442,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
17556,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
17765,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
18824,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
18885,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
18899,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
19043,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
19118,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
19159,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20115,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20151,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20187,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20223,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20259,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20295,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20331,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20367,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20403,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
20439,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
22990,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
23187,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
23246,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
23568,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op C
17417,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
17567,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
17762,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
17841,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
18589,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
18590,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
18615,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
18825,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
18886,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
18900,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
19119,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
19160,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20124,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20160,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20196,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20232,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20268,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20304,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20376,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
20412,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
22303,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
22304,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
22816,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
23001,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
23198,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
23257,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1,Op C
17440,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
17444,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
17547,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
17550,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
17557,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
17562,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
17766,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
17771,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
18810,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
18827,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
18831,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
18888,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
18892,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
18902,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
18906,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
19036,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
19040,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
19114,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
19121,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
19155,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
19162,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20117,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20153,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20189,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20225,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20261,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20297,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20333,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20369,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20405,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20441,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
20504,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20536,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20573,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20753,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20780,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20807,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20834,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20861,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20888,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20915,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20942,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20969,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
20996,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
22992,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
23014,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G,Op A
23189,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G,Op A
