run,node_name,location,modem_name,mcc,country,iso_code,rat,tot_size_throughput_min,tot_size_throughput_max,tot_size_throughput_std,tot_size_throughput_mean,avg_speed_throughput_min,avg_speed_throughput_max,avg_speed_throughput_std,avg_speed_throughput_mean,tot_size_current_min,tot_size_current_max,tot_size_current_std,tot_size_current_mean,avg_speed_current_min,avg_speed_current_max,avg_speed_current_std,avg_speed_current_mean,diff_pw_idle_min,diff_pw_idle_max,diff_pw_idle_std,diff_pw_idle_mean,current_pw_idle_min,current_pw_idle_max,current_pw_idle_std,current_pw_idle_mean,voltage_pw_idle_min,voltage_pw_idle_max,voltage_pw_idle_std,voltage_pw_idle_mean
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000090000139,0.0107749929998135,0.00018261672814957392,0.005006128143003891,34.0,110.0,8.071189509613815,48.638,5028.0,5063.0,3.1918187145744725,5055.309
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000090000139,0.0050701759996627,3.0277374082827786e-06,0.005000447275997842,41.0,114.0,8.165816037087266,49.123,5035.0,5062.0,3.1189368007008906,5055.031
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000089995592,0.0050591389999681,2.360406555677744e-06,0.005000386268999548,41.0,113.0,7.6052059905145315,49.209,5033.0,5062.0,3.1649669849804334,5055.249
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000090000139,0.0050524169996606,1.878642839954339e-06,0.005000377743994661,41.0,108.0,7.23586440819158,48.932,5033.0,5062.0,2.8131592320494074,5055.493
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000099995486,0.0050078250001206,3.102988848679437e-07,0.00500028305900328,41.0,108.0,7.31269276501314,49.2,5033.0,5063.0,2.821961634655402,5055.364
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000099995486,0.0050429909997546,1.7260652939680988e-06,0.0050003553929931985,41.0,141.0,8.834639203150848,49.101,5026.0,5065.0,3.5265553437584605,5055.438
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000100000033,0.0052111190002506,7.095504325191036e-06,0.005000619847003649,41.0,118.0,8.187159983082571,49.229,5030.0,5063.0,3.332521072206098,5055.403
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000100000033,0.0050666759998421,2.861543612731933e-06,0.005000451902999842,41.0,114.0,8.012462702475355,51.379,5031.0,5063.0,3.2067494823019547,5054.429
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000100000033,0.0050506399998084,1.927042311330887e-06,0.005000363932997473,41.0,118.0,8.393277256417955,50.188,5030.0,5063.0,3.0166503243133604,5054.839
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000100000033,0.0050456210001357,2.1901118251384132e-06,0.0050004118339988515,41.0,108.0,7.579913329721258,48.963,5032.0,5061.0,2.950514622322066,5055.237
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000109999928,0.0123948150003343,0.00023384760380189444,0.005007837635993339,41.0,115.0,8.220397248973482,49.238,5030.0,5070.0,3.7115784802175518,5055.031
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000109999928,0.0050348439999652,1.2850244668997906e-06,0.0050003312929938586,41.0,108.0,7.412841170173164,48.856,5030.0,5063.0,3.203833414606265,5054.846
1,1,4,1,219,0,0.0,7,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,2097337.0,2097337.0,0.0,2097337.0,3841.064,3841.064,0.0,3841.064,0.0050000109999928,0.0051039539998782,4.030669907290666e-06,0.005000506297004402,41.0,108.0,7.778851234374297,49.272,5028.0,5061.0,2.9692174477884006,5055.242
