id,run,node_name,location,modem_name,mcc,country,iso_code,rat,rat_name
17443,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
17558,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17760,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
17768,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18830,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18832,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
18891,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18893,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
18905,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19037,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19115,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
19124,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19165,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19958,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19959,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19961,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20118,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20154,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20190,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20226,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20262,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20298,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20334,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20370,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20406,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20442,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20482,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20839,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20866,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20893,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20920,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20947,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20974,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
22797,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
22798,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
22799,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
22970,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
22993,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23167,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
23190,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23226,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
23249,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23571,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17560,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
17770,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18829,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18890,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18904,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19038,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19123,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19164,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19650,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19732,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19734,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19736,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19739,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19740,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19742,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20109,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20145,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20181,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20217,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20253,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20289,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20325,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20361,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20397,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20433,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
22297,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
22298,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
22299,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
22300,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
22301,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
22982,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23118,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23119,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23120,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23121,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23122,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23123,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23124,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23125,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23126,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23127,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23179,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23238,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
23560,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
17377,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17549,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17551,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17552,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17555,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17685,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17764,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18820,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18884,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18898,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19044,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19117,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19158,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19659,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19918,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19957,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20110,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20146,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20182,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20218,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20254,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20290,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20326,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20362,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20398,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20434,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
22983,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
23180,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
23239,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
23561,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17564,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
17772,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
18894,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
18908,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
19035,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
19138,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20503,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20572,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20752,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20779,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20806,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20833,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20860,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20887,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20914,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20941,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20968,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
20995,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
23208,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
23267,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
23589,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,8,LTE-M
17378,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17435,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17439,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17445,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17446,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17566,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17773,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
18819,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
18835,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
18896,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
18910,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
19034,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
19125,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20497,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20529,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20566,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20746,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20773,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20800,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20827,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20854,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20881,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20908,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20935,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20962,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
20989,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
23003,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
23200,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
23259,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
23581,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,9,NB-IoT
17442,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17556,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17765,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18824,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18885,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18899,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19043,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19118,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19159,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20115,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20151,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20187,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20223,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20259,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20295,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20331,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20367,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20403,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20439,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
22990,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23187,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23246,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23568,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17417,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17567,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17762,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17841,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18589,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18590,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18615,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18825,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18886,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
18900,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19119,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
19160,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20124,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20160,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20196,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20232,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20268,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20304,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20376,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
20412,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
22303,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
22304,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
22816,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
23001,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
23198,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
23257,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,7,LTE CAT1
17440,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
17444,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17547,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17550,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
17557,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17562,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
17766,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
17771,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
18810,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
18827,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18831,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
18888,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18892,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
18902,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
18906,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
19036,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
19040,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19114,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
19121,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
19155,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
19162,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20117,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20153,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20189,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20225,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20261,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20297,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20333,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20369,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20405,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20441,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
20504,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20536,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20573,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20753,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20780,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20807,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20834,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20861,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20888,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20915,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20942,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20969,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
20996,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
22992,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23014,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
23189,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23211,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
23248,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23270,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
23570,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,0,2G
23592,1,Mark-10,"Zagreb, Croatia",Quectel_BG96,219,Croatia,hr,0,2G
17441,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
17559,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
17769,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18809,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18826,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18887,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
18901,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19041,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19120,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19161,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19640,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19731,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19733,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19735,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19737,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19738,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
19741,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
20132,1,Mark-10,"Zagreb, Croatia",Quectel_EC21,219,Croatia,hr,2,3G
